disease_name,body_part,image_path,condition
kaposi-sarcoma,genital,../data-collection/dataset/disease-classification\kaposi-sarcoma\genital\anogenital-wart-0001__PF.jpg,Malignant
kaposi-sarcoma,genital,../data-collection/dataset/disease-classification\kaposi-sarcoma\genital\anogenital-wart-0002__PF.jpg,Malignant
kaposi-sarcoma,genital,../data-collection/dataset/disease-classification\kaposi-sarcoma\genital\cutaneous-tuberculosis-0001__PF.jpg,Malignant
kaposi-sarcoma,hand,../data-collection/dataset/disease-classification\kaposi-sarcoma\hand\basal-cell-carcinoma-0001__PF.jpg,Malignant
kaposi-sarcoma,hand,../data-collection/dataset/disease-classification\kaposi-sarcoma\hand\cytomegalovirus-0003__PF.jpg,Malignant
kaposi-sarcoma,hand,../data-collection/dataset/disease-classification\kaposi-sarcoma\hand\epidermodysplasia-verruciformis-0001__PF.jpg,Malignant
kaposi-sarcoma,hand,../data-collection/dataset/disease-classification\kaposi-sarcoma\hand\impetigo-0001__PF.jpg,Malignant
kaposi-sarcoma,leg,../data-collection/dataset/disease-classification\kaposi-sarcoma\leg\eosinophilic-pustular-folliculitis-0003__PF.jpg,Malignant
kaposi-sarcoma,leg,../data-collection/dataset/disease-classification\kaposi-sarcoma\leg\psoriasis-0001__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\eczema-herpeticum-0002__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\eczema-herpeticum-0003__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\herpes-simplex-0001__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\herpes-simplex-0002__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\herpes-simplex-0003__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\herpes-zoster-0002__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\oral-candidiasis-0001__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\oral-candidiasis-0002__PF.jpg,Malignant
kaposi-sarcoma,mouth,../data-collection/dataset/disease-classification\kaposi-sarcoma\mouth\oral-wart-0001__PF.jpg,Malignant
kaposi-sarcoma,nails,../data-collection/dataset/disease-classification\kaposi-sarcoma\nails\nail-discolouration-0001__PF.jpg,Malignant
kaposi-sarcoma,nails,../data-collection/dataset/disease-classification\kaposi-sarcoma\nails\nail-discolouration-0002__PF.jpg,Malignant
kaposi-sarcoma,neck,../data-collection/dataset/disease-classification\kaposi-sarcoma\neck\eczema-herpeticum-0001__PF.jpg,Malignant
kaposi-sarcoma,neck,../data-collection/dataset/disease-classification\kaposi-sarcoma\neck\eosinophilic-pustular-folliculitis-0004__PF.jpg,Malignant
kaposi-sarcoma,neck,../data-collection/dataset/disease-classification\kaposi-sarcoma\neck\herpes-zoster-0004__PF.jpg,Malignant
kaposi-sarcoma,tongue,../data-collection/dataset/disease-classification\kaposi-sarcoma\tongue\oral-hairy-leukoplakia-00013__PF.jpg,Malignant
kaposi-sarcoma,torso,../data-collection/dataset/disease-classification\kaposi-sarcoma\torso\pruritus-0001__PF.jpg,Malignant
kaposi-sarcoma,zoomed,../data-collection/dataset/disease-classification\kaposi-sarcoma\zoomed\cytomegalovirus-0001__PF.jpg,Malignant
kaposi-sarcoma,zoomed,../data-collection/dataset/disease-classification\kaposi-sarcoma\zoomed\molluscum-contagiosum-0002__PF.jpg,Malignant
kaposi-sarcoma,zoomed,../data-collection/dataset/disease-classification\kaposi-sarcoma\zoomed\seborrhoeic-dermatitis-0002__PF.jpg,Malignant
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\2985__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\2986__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\2988__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\keloid-scar-0003__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\keloid-scar-0005__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\keloid-scar-0008__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\keloid-scar-0026__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\keloid04__PF.jpg,Benign
keloid-and-hypertrophic-scar,arm,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\arm\keloid12__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\hypertrophic-scar-0001__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\keloid-scar-0020__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\keloid-scar-0023__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\keloid-scar-0028__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\keloid-scar-0029__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\keloid-scar-0032__PF.jpg,Benign
keloid-and-hypertrophic-scar,back,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\back\keloid-scar-0035__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\2989__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid-scar-0009__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid-scar-0011__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid-scar-0013__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid-scar-0019__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid-scar-0037__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid-scar-0038__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid01__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid05__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid06__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid07__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid08__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid09__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid10__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid11__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid15__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid16__PF.jpg,Benign
keloid-and-hypertrophic-scar,ear,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\ear\keloid19__PF.jpg,Benign
keloid-and-hypertrophic-scar,face,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\face\keloid-scar-0006__PF.jpg,Benign
keloid-and-hypertrophic-scar,hand,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\hand\hypertrophic-scar2__PF.jpg,Benign
keloid-and-hypertrophic-scar,neck,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\neck\keloid-scar-0010__PF.jpg,Benign
keloid-and-hypertrophic-scar,neck,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\neck\keloid-scar-0014__PF.jpg,Benign
keloid-and-hypertrophic-scar,neck,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\neck\keloid-scar-0015__PF.jpg,Benign
keloid-and-hypertrophic-scar,neck,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\neck\keloid17__PF.jpg,Benign
keloid-and-hypertrophic-scar,neck,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\neck\keloid24__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\2990__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\hypertrophic__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0001__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0002__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0004__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0012__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0017__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0021__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0022__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0025__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0030__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0031__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0033__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0034__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0036__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0042__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0043__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0044__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0045__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0046__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0047__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid-scar-0048__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid21__PF.jpg,Benign
keloid-and-hypertrophic-scar,torso,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\torso\keloid25__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\2987__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\hypertrophic-scar1__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\hypertrophic-scar3__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\hypertrophic-scar4__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\hypertrophic-scar5__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\hypertrophic-scar__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0007__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0018__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0024__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0027__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0039__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0040__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid-scar-0041__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid02__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid03__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid13__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid14__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid18__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid20__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid22__PF.jpg,Benign
keloid-and-hypertrophic-scar,zoomed,../data-collection/dataset/disease-classification\keloid-and-hypertrophic-scar\zoomed\keloid23__PF.jpg,Benign
laugier-hunziker-syndrome,mouth,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\mouth\laugier-hunziker-syndrome-0001__PF.jpg,Benign
laugier-hunziker-syndrome,mouth,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\mouth\laugier-hunziker-syndrome-0010__PF.jpg,Benign
laugier-hunziker-syndrome,mouth,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\mouth\laugier-hunziker-syndrome-0011__PF.jpg,Benign
laugier-hunziker-syndrome,mouth,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\mouth\laugier-hunziker-syndrome-0012__PF.jpg,Benign
laugier-hunziker-syndrome,mouth,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\mouth\laugier-hunziker-syndrome-0013__PF.jpg,Benign
laugier-hunziker-syndrome,mouth,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\mouth\laugier-hunziker-syndrome-0028__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0002__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0003__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0004__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0009__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0017__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0018__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0019__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0020__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0021__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0026__PF.jpg,Benign
laugier-hunziker-syndrome,nails,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\nails\laugier-hunziker-syndrome-0029__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0005__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0006__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0007__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0008__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0014__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0015__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0016__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0022__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0023__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0024__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0025__PF.jpg,Benign
laugier-hunziker-syndrome,tongue,../data-collection/dataset/disease-classification\laugier-hunziker-syndrome\tongue\laugier-hunziker-syndrome-0027__PF.jpg,Benign
lentigo-maligna-and-lentigo-maligna-melanoma,ear,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\ear\lentigo-maligna-macro5__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,ear,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\ear\lentigo-maligna-melanoma-1__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,ear,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\ear\lmm19__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lentigo-maligna-0001__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lentigo-maligna-hr__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lentigo-maligna-macro-nose__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lentigo-maligna-melanoma-0001__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lentigo-maligna-wdhb__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lm1__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lm2__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lmm10-big__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lmm11__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lmm16__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lmm18__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\lmm3-big__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\mel13__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\melanoma-54__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,face,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\face\nodular-melanoma-7__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,head,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\head\lentigo-maligna-melanoma-0__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,neck,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\neck\lmm1-big__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\3169-2-Lent-Maligna-TS__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\4446-Lentigo-Maligna-TS__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\6-brown-grey-circlesDN__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\6059-lentigo-maligna-TS2__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\amelanotic-lentigo-maligna-melanoma-dermoscopy__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\DermNetNZ-melanoma-195__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\DermNetNZ-melanoma-210__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\IMG-7656__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-0002__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-0003__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-cheek__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-dermoscopy12__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-dermoscopy13__PF.jpg,Malignant
lentigo-maligna-and-lentigo-maligna-melanoma,zoomed,../data-collection/dataset/disease-classification\lentigo-maligna-and-lentigo-maligna-melanoma\zoomed\lentigo-maligna-macro3__PF.jpg,Malignant
